subject,regime,channel,perplexity_real,perplexity_aaft,delta
30,arithmetic,C3,4.896596660413886,4.720827602722765,-0.17576905769112106
30,arithmetic,C4,5.115879662503676,4.5607669397529,-0.5551127227507768
30,arithmetic,T5,5.265576868700332,4.663628625737872,-0.6019482429624601
30,arithmetic,T6,5.487623820910802,5.870004020066486,0.38238019915568433
30,arithmetic,P3,4.520774327368284,4.595791730566613,0.07501740319832884
30,arithmetic,P4,4.214516049853012,4.505043874351705,0.2905278244986933
30,arithmetic,O1,4.50779972833295,4.521418821614407,0.013619093281457495
30,arithmetic,O2,4.425015813801701,4.163223455814106,-0.2617923579875949
30,arithmetic,Fz,5.366212511040486,4.516073519231548,-0.8501389918089384
30,arithmetic,Cz,5.06445164738661,5.105178967005413,0.04072731961880294
30,arithmetic,Pz,4.372933877294136,4.454048156054694,0.0811142787605581
31,rest,Fp1,4.03645319153061,4.183873143455483,0.14741995192487334
31,rest,Fp2,3.417759805997517,3.430365852040332,0.012606046042815233
31,rest,F3,4.378694832520987,3.979054240756101,-0.39964059176488576
31,rest,F4,4.527810434090928,4.266322138673392,-0.2614882954175366
31,rest,F7,3.964554568134575,3.997219406442524,0.03266483830794886
31,rest,F8,4.140095668244833,3.955859168472115,-0.18423649977271817
31,rest,T3,4.492624764733948,4.301497143011414,-0.1911276217225346
31,rest,T4,3.7720185733698735,3.7201286482837848,-0.051889925086088695
31,rest,C3,4.393270916705775,4.364750390242939,-0.028520526462835427
31,rest,C4,3.6839646907651376,3.8775220391435887,0.19355734837845118
31,rest,T5,3.9936643530577847,3.8826049787978607,-0.11105937425992396
31,rest,T6,4.032317778825775,3.784117734146605,-0.24820004467917034
31,rest,P3,4.544062408176231,4.17436409456489,-0.369698313611341
31,rest,P4,3.886362103599241,4.116905229026155,0.23054312542691457
31,rest,O1,4.198345631863569,4.310108546213451,0.11176291434988173
31,rest,O2,4.368365968051933,4.323199970548115,-0.04516599750381811
31,rest,Fz,4.12292174482663,3.936700700114647,-0.18622104471198364
31,rest,Cz,4.353288528371589,4.325030615810518,-0.02825791256107113
31,rest,Pz,4.087787562272928,4.146620132647325,0.058832570374396376
31,arithmetic,Fp1,5.809027804120967,5.319124392632401,-0.48990341148856587
31,arithmetic,Fp2,4.5315860728097865,4.661189155706566,0.12960308289677958
31,arithmetic,F3,4.864618400452843,4.755955085881542,-0.1086633145713014
31,arithmetic,F4,4.838086062241457,4.635805959049344,-0.20228010319211265
31,arithmetic,F7,5.555420263766269,5.575941324072433,0.020521060306164074
31,arithmetic,F8,4.959281515078716,4.57980980240974,-0.37947171266897683
31,arithmetic,T3,5.204659280180104,5.173528627312376,-0.03113065286772798
31,arithmetic,T4,4.676272801915473,4.976348893460759,0.3000760915452867
31,arithmetic,C3,4.883470160767696,4.551535308587292,-0.33193485218040397
31,arithmetic,C4,3.95990825201609,4.203575755236266,0.24366750322017605
31,arithmetic,T5,4.237356726254938,4.1800911942146834,-0.05726553204025464
31,arithmetic,T6,4.773266123530263,4.872259793995263,0.09899367046500007
31,arithmetic,P3,4.832924332212997,4.733319334324878,-0.09960499788811905
31,arithmetic,P4,4.478606739088593,4.4683520491007656,-0.010254689987827525
31,arithmetic,O1,4.993639781825538,5.049652958934216,0.056013177108678036
31,arithmetic,O2,4.593678820500172,4.640476158379712,0.046797337879539214
31,arithmetic,Fz,4.435488801614588,4.356509534390535,-0.07897926722405302
31,arithmetic,Cz,5.0632629250288295,4.352886772666274,-0.7103761523625556
31,arithmetic,Pz,4.881964593100235,4.489970726593212,-0.39199386650702284
32,rest,Fp1,3.894116785194489,4.047576458216242,0.15345967302175323
32,rest,Fp2,3.729447696702349,3.616131303901029,-0.11331639280132011
32,rest,F3,3.7467060616957335,3.922670076195336,0.17596401449960242
32,rest,F4,3.749577614645599,3.817364973346832,0.0677873587012332
32,rest,F7,3.75711912159138,3.795420570540125,0.03830144894874499
32,rest,F8,3.68081686823937,3.5934811701486824,-0.08733569809068742
32,rest,T3,3.6014637575655497,3.893433096772092,0.29196933920654233
32,rest,T4,3.677348193802141,3.808011451740674,0.13066325793853295
32,rest,C3,3.7179454898243702,3.849736247300345,0.1317907574759749
32,rest,C4,3.7766192447653255,3.759776980104316,-0.016842264661009576
32,rest,T5,4.040345725717444,4.269492653960489,0.22914692824304517
32,rest,T6,3.5318557993392266,3.690947785546536,0.15909198620730924
32,rest,P3,3.9288370811488376,4.066376644882684,0.13753956373384657
32,rest,P4,3.8986655868611018,3.864787941061485,-0.03387764579961683
32,rest,O1,4.887981445566425,5.24141986012294,0.35343841455651415
32,rest,O2,4.6880288423272605,4.85199981403905,0.1639709717117892
32,rest,Fz,3.766597967867266,3.747904350087013,-0.018693617780253025
32,rest,Cz,3.735821231079038,3.865713763204511,0.12989253212547291
32,rest,Pz,3.988502462017202,3.95478348731894,-0.033718974698262016
32,arithmetic,Fp1,4.789723267034999,5.087146122543929,0.29742285550893044
32,arithmetic,Fp2,5.560451364461348,4.622469534317284,-0.9379818301440634
32,arithmetic,F3,4.462767522083797,4.917506989922634,0.454739467838837
32,arithmetic,F4,4.243528113814855,4.701042223712784,0.45751410989792873
32,arithmetic,F7,4.963616967124333,5.239561230836659,0.2759442637123266
32,arithmetic,F8,5.478971955711704,4.93706990195496,-0.5419020537567443
32,arithmetic,T3,5.02436033381718,5.28038630183652,0.2560259680193404
32,arithmetic,T4,5.060962144609916,5.167960568215061,0.10699842360514467
32,arithmetic,C3,4.3843865882504645,4.6758401947202,0.2914536064697355
32,arithmetic,C4,4.6288916222639,4.493366557013903,-0.13552506524999686
32,arithmetic,T5,5.2574539534767775,4.921896817304891,-0.33555713617188676
32,arithmetic,T6,4.680575046308623,4.157936421506421,-0.5226386248022017
32,arithmetic,P3,5.951811890849771,5.210401629581973,-0.7414102612677977
32,arithmetic,P4,4.960885891015034,4.447099373697665,-0.513786517317369
32,arithmetic,O1,5.887769204872208,5.908980037035102,0.0212108321628941
32,arithmetic,O2,5.9728357689836695,5.306923080678783,-0.6659126883048865
32,arithmetic,Fz,4.994078604342809,4.515081282958476,-0.47899732138433304
32,arithmetic,Cz,4.762321253997622,4.472630299310043,-0.289690954687579
32,arithmetic,Pz,4.668054817805404,4.809097948148019,0.14104313034261473
33,rest,Fp1,3.8966766537777406,3.855242062375453,-0.04143459140228778
33,rest,Fp2,4.005643489730324,3.886742877081809,-0.11890061264851504
33,rest,F3,4.029696601090261,3.9663494809280886,-0.06334712016217203
33,rest,F4,3.726857159569807,3.897667301344111,0.1708101417743042
33,rest,F7,3.6557781257941153,3.668376145533552,0.012598019739436861
33,rest,F8,4.001695887058608,3.997154484990025,-0.004541402068582556
33,rest,T3,4.102454955173533,4.132150495083624,0.029695539910091107
33,rest,T4,3.8678957867646977,4.08999542737348,0.22209964060878207
33,rest,C3,3.9796588871982728,4.020066080972618,0.040407193774345096
33,rest,C4,4.039099697127988,4.032953452747764,-0.006146244380224708
33,rest,T5,4.042412573669878,3.922896089016689,-0.11951648465318954
33,rest,T6,3.710298302531663,3.70920761857914,-0.0010906839525230971
33,rest,P3,3.55909018171834,3.82951822566676,0.27042804394842035
33,rest,P4,3.7014733557243473,3.718559725583204,0.01708636985885681
33,rest,O1,3.3661149806556203,3.5350498863894053,0.168934905733785
33,rest,O2,3.594978527507532,3.5394143119070547,-0.05556421560047742
33,rest,Fz,3.9262008793509993,3.9137108064053447,-0.012490072945654518
33,rest,Cz,3.932513278603237,4.043141860074839,0.11062858147160215
33,rest,Pz,3.6205849681384494,3.7415345294698903,0.12094956133144086
33,arithmetic,Fp1,4.146824538497157,4.273875498948977,0.12705096045181996
33,arithmetic,Fp2,4.497386091139005,4.198035034085448,-0.29935105705355713
33,arithmetic,F3,4.5344625249353205,4.612804555063318,0.07834203012799712
33,arithmetic,F4,4.845295239972324,4.295066978492608,-0.5502282614797158
33,arithmetic,F7,4.120692976843496,4.122241440322525,0.0015484634790290386
33,arithmetic,F8,5.0818597020537695,4.420791644746256,-0.6610680573075136
33,arithmetic,T3,4.620105488540343,4.674064481060377,0.05395899252003389
33,arithmetic,T4,5.170692469281346,4.854161203949011,-0.3165312653323351
33,arithmetic,C3,4.754890448468003,4.409733448908785,-0.34515699955921786
33,arithmetic,C4,4.638977618082348,4.706750044762857,0.06777242668050931
33,arithmetic,T5,4.832115499528492,4.929670391542139,0.09755489201364664
33,arithmetic,T6,4.700927306003725,4.851131194499548,0.150203888495823
33,arithmetic,P3,4.902503922277368,4.495798317424004,-0.4067056048533635
33,arithmetic,P4,4.698473997626899,4.606489917820173,-0.09198407980672663
33,arithmetic,O1,5.012550697076843,4.623692962640332,-0.3888577344365114
33,arithmetic,O2,4.79083852406267,4.494999648164195,-0.29583887589847446
33,arithmetic,Fz,4.704470807331997,4.521688549566677,-0.18278225776532064
33,arithmetic,Cz,4.782482829709762,4.561215201655902,-0.2212676280538597
33,arithmetic,Pz,4.407544259186598,4.624122106424722,0.21657784723812412
34,rest,Fp1,4.551870762252201,4.332829911498472,-0.21904085075372937
34,rest,Fp2,4.472466532917333,4.37925570933726,-0.09321082358007349
34,rest,F3,4.358288490509607,4.223426077811538,-0.13486241269806953
34,rest,F4,4.465170071527813,4.224235596214809,-0.24093447531300338
34,rest,F7,4.288227811642636,4.204640635171301,-0.08358717647133496
34,rest,F8,4.47245270744834,4.33500222085478,-0.13745048659355952
34,rest,T3,4.163646028592978,4.126017199210946,-0.03762882938203216
34,rest,T4,4.349604351890725,4.320480629078069,-0.029123722812656183
34,rest,C3,4.437705778257378,4.185825590743017,-0.25188018751436125
34,rest,C4,4.556895192410904,4.310061274591803,-0.24683391781910125
34,rest,T5,4.225974416487867,4.072258237308331,-0.15371617917953628
34,rest,T6,4.56573955097325,4.297079642870573,-0.26865990810267704
34,rest,P3,4.12927440350919,3.981363787823757,-0.1479106156854333
34,rest,P4,4.230275991547445,4.07262355291784,-0.1576524386296052
34,rest,O1,4.287513074133879,4.123137665757682,-0.16437540837619746
34,rest,O2,5.223851617023184,4.732530949628259,-0.4913206673949251
34,rest,Fz,4.39269584697523,4.175880460474904,-0.2168153865003264
34,rest,Cz,4.380621404346941,4.262875358559615,-0.11774604578732628
34,rest,Pz,4.034940247746737,3.976300022344727,-0.05864022540200953
34,arithmetic,Fp1,4.848917637055887,4.723807596765504,-0.12511004029038286
34,arithmetic,Fp2,5.435651586936649,5.228128998280276,-0.20752258865637252
34,arithmetic,F3,4.713463933834544,4.5514419769621455,-0.1620219568723984
34,arithmetic,F4,4.480858935150851,4.525498831409654,0.04463989625880238
34,arithmetic,F7,5.625668198346108,5.150672860995966,-0.47499533735014143
34,arithmetic,F8,3.950157500190623,3.762181283906962,-0.18797621628366112
34,arithmetic,T3,4.602602597536033,4.626451971600142,0.023849374064108808
34,arithmetic,T4,5.039508779375587,4.809956556317546,-0.22955222305804046
34,arithmetic,C3,4.882148878527194,4.993538552357636,0.11138967383044207
34,arithmetic,C4,4.72880420399773,5.068733967835771,0.3399297638380405
34,arithmetic,T5,4.582034135773949,4.971769610283298,0.3897354745093491
34,arithmetic,T6,5.32657347357522,5.302704056334425,-0.023869417240794277
34,arithmetic,P3,4.727744769336448,5.044238599846559,0.3164938305101108
34,arithmetic,P4,4.862551406961536,5.141531527110844,0.27898012014930806
34,arithmetic,O1,5.44495860817663,5.247006282261917,-0.1979523259147129
34,arithmetic,O2,6.73263020835781,5.924263429172475,-0.8083667791853344
34,arithmetic,Fz,4.472389618763085,4.47510495494818,0.0027153361850951185
34,arithmetic,Cz,4.93710301588975,4.696364486890347,-0.24073852899940373
34,arithmetic,Pz,4.453644613563293,5.001902790084843,0.54825817652155
35,rest,Fp1,4.333011736029983,4.129358497165809,-0.20365323886417386
35,rest,Fp2,4.800922637181621,4.664967387421411,-0.1359552497602099
35,rest,F3,4.16925640573594,4.192223403389687,0.022966997653747434
35,rest,F4,4.32392530041685,4.314190554464928,-0.009734745951921475
35,rest,F7,4.29953685198989,4.06014003871064,-0.23939681327925033
35,rest,F8,4.585203306424277,4.493173094411096,-0.09203021201318062
35,rest,T3,4.411271009875673,4.1969500598285965,-0.2143209500470764
35,rest,T4,4.116958457679451,3.9880943290334008,-0.12886412864605035
35,rest,C3,4.449291717570643,4.296697905779017,-0.15259381179162546
35,rest,C4,4.266073567395345,4.438246423453153,0.17217285605780752
35,rest,T5,4.671988045553583,4.705736152207228,0.03374810665364514
35,rest,T6,4.041634100314253,4.0155475789405966,-0.026086521373656524
35,rest,P3,4.2222028379691965,4.476254159362327,0.25405132139313036
35,rest,P4,4.116593230638046,4.2675101944974045,0.15091696385935816
35,rest,O1,4.414756730992725,4.5574949074374125,0.14273817644468778
35,rest,O2,4.100493783654342,4.211097108647619,0.11060332499327785
35,rest,Fz,4.396080938338295,4.38751174589703,-0.008569192441264306
35,rest,Cz,4.315385821752485,4.146350793915881,-0.16903502783660418
35,rest,Pz,4.244880980739493,4.288475959077305,0.04359497833781134
35,arithmetic,Fp1,5.360404573594342,4.926655921362841,-0.4337486522315004
35,arithmetic,Fp2,5.149146717002946,5.522279409339443,0.3731326923364975
35,arithmetic,F3,4.9039397582376205,5.600026525349192,0.6960867671115718
35,arithmetic,F4,4.674804362088552,5.391280015604079,0.716475653515527
35,arithmetic,F7,5.904400662034003,5.783022670652622,-0.12137799138138039
35,arithmetic,F8,5.409018778480097,5.199741944117863,-0.20927683436223354
35,arithmetic,T3,5.337511777242168,5.318038839448869,-0.019472937793298506
35,arithmetic,T4,4.568294973793606,5.030958859881095,0.46266388608748965
35,arithmetic,C3,5.770690434057936,5.229458485961451,-0.5412319480964856
35,arithmetic,C4,4.758888911675116,5.013275083374459,0.25438617169934297
35,arithmetic,T5,5.817176643883409,5.691923634044107,-0.12525300983930165
35,arithmetic,T6,5.223559143586781,5.037063918384425,-0.18649522520235617
35,arithmetic,P3,5.764476433990215,5.237661296357237,-0.5268151376329779
35,arithmetic,P4,4.944414199561094,4.965268846026412,0.02085464646531765
35,arithmetic,O1,4.958101377285148,4.981870665352486,0.02376928806733769
35,arithmetic,O2,4.985052966716425,5.119930558885735,0.1348775921693104
35,arithmetic,Fz,4.451454267750719,4.994838224455344,0.5433839567046244
35,arithmetic,Cz,4.6581300601260285,5.061206617989854,0.4030765578638258
35,arithmetic,Pz,4.745922764935409,4.752177177422013,0.0062544124866033
