regime,prompt,layer,t,F
philosophical,3,3,56,104.90128843245968
philosophical,3,3,57,104.96663862659085
philosophical,3,3,58,104.98001393964213
philosophical,3,3,59,105.07076854090536
philosophical,3,3,60,105.19449861588016
philosophical,3,3,61,105.33154469151651
philosophical,3,3,62,105.39569953180128
philosophical,3,3,63,105.46671935050718
philosophical,3,3,64,105.59866948281565
philosophical,3,3,65,105.66873685775265
philosophical,3,3,66,105.74574575116557
philosophical,3,3,67,105.78942797260899
philosophical,3,3,68,105.80565717143398
philosophical,3,3,69,105.87138932751071
philosophical,3,3,70,105.85662029635522
philosophical,3,3,71,105.81082350207913
philosophical,3,3,72,105.83630051151398
philosophical,3,3,73,105.88805709346649
philosophical,3,3,74,105.89742008332283
philosophical,3,3,75,105.89208369101247
philosophical,3,3,76,105.84099431191721
philosophical,3,3,77,105.78466230823147
philosophical,3,3,78,105.82169785038117
philosophical,3,3,79,105.84417552332724
philosophical,3,3,80,105.84402958039314
philosophical,3,3,81,105.94546484178112
philosophical,3,3,82,106.02560104862336
philosophical,3,3,83,106.07677435105846
philosophical,3,3,84,106.08706418929562
philosophical,3,3,85,106.05942929175592
philosophical,3,3,86,106.07088593513735
philosophical,3,3,87,106.0834215225712
philosophical,3,3,88,106.10343047111265
philosophical,3,3,89,106.1514646468624
philosophical,3,3,90,106.16936468308971
philosophical,3,3,91,106.14722171906502
philosophical,3,3,92,106.12961036928239
philosophical,3,3,93,106.12224431191721
philosophical,3,3,94,106.07279082267515
philosophical,3,3,95,105.99774735973728
philosophical,3,3,96,105.99810397240424
philosophical,3,3,97,105.96208806191721
philosophical,3,3,98,105.9295157155683
philosophical,3,3,99,105.86614301127773
philosophical,3,3,100,105.72688982563633
philosophical,3,3,101,105.68566500756049
philosophical,3,3,102,105.7209002587103
philosophical,3,3,103,105.7028062881962
philosophical,3,3,104,105.71758491762223
philosophical,3,3,105,105.74904312626008
philosophical,3,3,106,105.71183481524068
philosophical,3,3,107,105.70564393074282
philosophical,3,3,108,105.73516008930821
