data_source,file,q_label,topology,n_points,ricci_ambient,log_det_fisher,fisher_speed_dn
measured,34q_readout_raw_data.txt,34q,2D_Block,30000,,142.14023800649792,0.0002669476677667372
measured,34q_readout_raw_data.txt,34q,2D_Block,40000,,154.39504929534309,0.0003303620228638153
measured,36q_readout_raw_data.txt,36q,Bulk_Full,500,,258.07888942430617,
measured,36q_readout_raw_data.txt,36q,Bulk_Full,1000,,160.11181465205436,0.004969509192344075
measured,36q_readout_raw_data.txt,36q,Bulk_Full,2000,,110.2459495185488,0.0018368627661835989
measured,36q_readout_raw_data.txt,36q,Bulk_Full,3000,,110.79054093485476,0.0010525015635307864
measured,36q_readout_raw_data.txt,36q,Bulk_Full,4000,,647.1064601850808,0.004188768676322724
measured,36q_readout_raw_data.txt,36q,Bulk_Full,5000,,551.6856870353815,0.0028354868857680556
measured,36q_readout_raw_data.txt,36q,Bulk_Full,6000,,416.6026420693686,0.0024474303754240846
measured,36q_readout_raw_data.txt,36q,Bulk_Full,7000,,385.4463672147902,0.0036332943122589557
measured,36q_readout_raw_data.txt,36q,Bulk_Full,8000,,626.9762374142794,0.0034801144254748314
measured,36q_readout_raw_data.txt,36q,Bulk_Full,9000,,427.7759720480261,0.003016574610909521
measured,36q_readout_raw_data.txt,36q,Bulk_Full,10000,,288.00233870324126,0.0028828290405441617
measured,36q_readout_raw_data.txt,36q,Bulk_Full,15000,,440.0354189951297,0.0006708939704894608
measured,36q_readout_raw_data.txt,36q,Bulk_Full,20000,,288.82206310378444,0.0009446804014274874
measured,36q_readout_raw_data.txt,36q,Bulk_Full,30000,,143.81768971259586,0.0003354000411205397
measured,36q_readout_raw_data.txt,36q,Bulk_Full,40000,,161.3372977443466,0.0002828820987644791
measured,38q_readout_raw_data.txt,38q,Bulk_Full,500,,271.3140333985505,
measured,38q_readout_raw_data.txt,38q,Bulk_Full,1000,,280.0930167642586,0.0036085936472909754
measured,38q_readout_raw_data.txt,38q,Bulk_Full,2000,,290.5484206176439,0.001094831435402206
measured,38q_readout_raw_data.txt,38q,Bulk_Full,3000,,293.97484309286426,0.001007521652459659
measured,38q_readout_raw_data.txt,38q,Bulk_Full,4000,,520.7644241736813,0.0034983828193836794
measured,38q_readout_raw_data.txt,38q,Bulk_Full,5000,,547.0050655317783,0.002749679526625541
measured,38q_readout_raw_data.txt,38q,Bulk_Full,6000,,392.9830315894544,0.0022317319460876833
measured,38q_readout_raw_data.txt,38q,Bulk_Full,7000,,389.1769964083299,0.0016193304920152846
measured,38q_readout_raw_data.txt,38q,Bulk_Full,8000,,508.87417266857443,0.0032640659339463543
measured,38q_readout_raw_data.txt,38q,Bulk_Full,9000,,516.7695646427441,0.0025283437533227347
measured,38q_readout_raw_data.txt,38q,Bulk_Full,10000,,293.0621870609343,0.0033080042142712126
measured,38q_readout_raw_data.txt,38q,Bulk_Full,15000,,379.27979352504724,0.0007207327839071822
measured,38q_readout_raw_data.txt,38q,Bulk_Full,20000,,154.28842151222958,0.000820397203532133
measured,38q_readout_raw_data.txt,38q,Bulk_Full,30000,,114.92134019875245,0.0002822363917842201
measured,38q_readout_raw_data.txt,38q,Bulk_Full,40000,,160.21141166462297,0.00028624804536352187
measured,39q_readout_raw_data.txt,39q,2D_Block,500,,267.84783073963814,
measured,39q_readout_raw_data.txt,39q,2D_Block,1000,,266.51061922872157,0.003502587893367836
measured,39q_readout_raw_data.txt,39q,2D_Block,2000,,266.3211268803939,0.0014103446172424158
measured,39q_readout_raw_data.txt,39q,2D_Block,3000,,274.6491520085335,0.0008970002242666202
measured,39q_readout_raw_data.txt,39q,2D_Block,4000,,649.1304447313319,0.004017280648401571
measured,39q_readout_raw_data.txt,39q,2D_Block,5000,,515.6357937193517,0.002720959704477917
measured,39q_readout_raw_data.txt,39q,2D_Block,6000,,522.0897061055955,0.001462666343708806
measured,39q_readout_raw_data.txt,39q,2D_Block,7000,,279.8937635612107,0.00323174491212004
measured,39q_readout_raw_data.txt,39q,2D_Block,8000,,375.4499042139586,0.003527330928502611
measured,39q_readout_raw_data.txt,39q,2D_Block,9000,,258.71723851368233,0.0020035163879268346
measured,39q_readout_raw_data.txt,39q,2D_Block,10000,,282.114717810911,0.0023959532862569315
