file,q_label,topology,n_points,fisher_trace,fisher_det,fisher_max_eigenvalue,kl_from_previous,matrix_entropy,frobenius_from_uniform
43q_readout_raw_data.txt,43q,2D_Block,40000,870.9351349987796,4809504602069.263,373.9874933020104,0.9221639726283907,1.3173793666543812,1.2484148805641186
44q_readout_raw_data.txt,44q,2D_Block,500,9006.05194360723,43129438076096.95,8217.286180220504,0.0,1.5602897781227725,0.9098692688523614
44q_readout_raw_data.txt,44q,2D_Block,1000,6854.47583850061,994726625.8218187,6808.148313675333,0.17829450353071805,1.69306445492785,0.7794373088881535
44q_readout_raw_data.txt,44q,2D_Block,2000,70065.16946370614,11248333532.727615,70015.83963134188,0.0939057806387473,1.7031043816176121,0.7356058343228611
44q_readout_raw_data.txt,44q,2D_Block,3000,186976.24385019112,16559420178.43501,186934.4895931101,0.0656546665546299,1.7515846565660094,0.6605795021280607
44q_readout_raw_data.txt,44q,2D_Block,4000,28372.05131101807,3.946670699832892e+16,19445.762697008664,1.239849144007914,1.4926370475800184,1.2915966927737252
44q_readout_raw_data.txt,44q,2D_Block,5000,51224.528701293835,346229701957163.3,48071.78961871544,0.4825618864446342,1.5277279432134818,1.0877816336463977
44q_readout_raw_data.txt,44q,2D_Block,6000,15696.062399464208,26382304956413.707,9946.783186836174,0.17455217626238664,1.620049135898833,0.9675145112131783
44q_readout_raw_data.txt,44q,2D_Block,7000,9132.445371673542,742393477064.404,7264.413106557698,0.35788972727442153,1.505434956677807,1.0831715071624417
44q_readout_raw_data.txt,44q,2D_Block,8000,3487.937560498448,1802314149128.5303,1891.5422602735616,0.5980028170010796,1.5556252394801506,1.2346065594157076
44q_readout_raw_data.txt,44q,2D_Block,9000,33407.22415716017,995510167633262.4,20815.55795523577,0.4638607753177753,1.521553897204997,1.1150592624424767
44q_readout_raw_data.txt,44q,2D_Block,10000,18581.549749020007,4.021249362701202e+16,10767.988089659095,0.589747716964508,1.3146582902083532,1.2014144053877047
44q_readout_raw_data.txt,44q,2D_Block,15000,3061.1824103093168,144641699852.6736,2470.135573017802,2.030055698646835,1.1449927763599035,1.5416090794049853
44q_readout_raw_data.txt,44q,2D_Block,20000,52675.4537076385,1054711293325589.9,51380.26868442501,3.6730029114880383,0.7951910808285891,1.7919724864168431
44q_readout_raw_data.txt,44q,2D_Block,30000,628.6090984251459,418047874624.38684,319.7639906911713,1.2050321715506773,1.250671071121441,1.223536734017154
44q_readout_raw_data.txt,44q,2D_Block,40000,1354.779513658216,26656941440502.832,487.2752915568791,1.4831067684053258,1.1821405468754194,1.3440915523397088
45q_readout_raw_data.txt,45q,2D_Block,500,5522.178532186031,12594657775.399862,5436.6029804688515,0.0,1.50766911691431,1.031874622135903
45q_readout_raw_data.txt,45q,2D_Block,1000,10948.726825760945,4082325205.9248466,10888.457592983299,0.25290372110650466,1.6341096449640897,0.837192657861693
45q_readout_raw_data.txt,45q,2D_Block,2000,24930.82847991861,3081412835.0188427,24885.84642559808,0.15609555192507876,1.7146615714472468,0.7364838997406479
45q_readout_raw_data.txt,45q,2D_Block,3000,271873.0804895758,38771921196.55467,271821.62334699737,0.08245210325353636,1.6838417405059818,0.7831673663157277
